Time_point,Block,Plot,Block_Plot,Herb_TRT,Nutrient_Trt,Disturbance_Trt,Acanthastrea_spp,Acropora_spp,CCA,Fungiid,Montipora_spp,Pavona,Phymastraea,Pocillopora_spp,Porites_spp,Rubble,Turf_Bare_Encrusting_Algae,Unknown_encrusting_coral,Sand,Asparagopsis,Millepora,Foliose_Lobophora,Acanthophora,Caulerpa_spp.,Microdictyon,Cyanobacteria,Halimeda_spp,Pachyseris,Sponge,Hypnea,Jania_spp,Long_turf,Dictyota_spp.,Colpomenia,Padina,Unknown_macroalgae,Gibsmithia,Sargassum,Turbinaria,Tridacna,Leptoseris,Lobophyla,Leptastrea,Psammocora,Valonia_spp.,Galaxaura_spp.,Grateloupia,Amphiroa_spp,Gelidiella_spp.,Chlorodesmis,Soft_coral,Phyllodictyon,Anemone,Spatoglossum,Amansia,Hydroclathrus,Cladophoropsis
3,D,4,D4,Open,Enriched,Intact,0,0.49504950495049505,1.4851485148514851,0.49504950495049505,5.9405940594059405,0.9900990099009901,1.4851485148514851,30.198019801980198,3.9603960396039604,0.49504950495049505,52.97029702970298,0.9900990099009901,0,0,0,0,0,0,0,0,0.49504950495049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A,1,A1,1X1,Ambient,Intact,0,0,0.5747126436781609,1.1494252873563218,6.321839080459771,0,0.5747126436781609,26.436781609195403,0,0.5747126436781609,21.26436781609195,0,0,0,0,39.08045977011494,0,0,0,0,0.5747126436781609,0,0,0,0,0,0,1.1494252873563218,1.7241379310344827,0,0,0,0,0,0,0,0.5747126436781609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A,1,A1,2X2,Ambient,Intact,0,0,0.5617977528089888,0.5617977528089888,4.49438202247191,5.056179775280898,0.5617977528089888,24.719101123595504,0.5617977528089888,3.3707865168539324,19.662921348314608,0,0,0,0,39.325842696629216,0,0.5617977528089888,0,0,0.5617977528089888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A,1,A1,3X3,Ambient,Intact,1.0582010582010581,3.7037037037037033,0,0,1.0582010582010581,2.6455026455026456,1.5873015873015872,25.396825396825395,2.6455026455026456,1.0582010582010581,49.735449735449734,0,0.5291005291005291,0,0,8.994708994708994,0,0,0,0.5291005291005291,0.5291005291005291,1.0582010582010581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A,1,A1,Open,Ambient,Intact,0,0.8620689655172413,1.7241379310344827,0,0.8620689655172413,3.4482758620689653,0,18.103448275862068,1.7241379310344827,6.0344827586206895,66.37931034482759,0.8620689655172413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A,2,A2,1X1,Enriched,Intact,0.53475935828877,0,0,0,4.27807486631016,2.13903743315508,2.13903743315508,31.016042780748666,2.13903743315508,1.06951871657754,22.459893048128343,0,0,0,0,29.946524064171122,0,0,0,1.06951871657754,0.53475935828877,0,0,0,0,0,0,0,0.53475935828877,0,0,0,1.6042780748663104,0,0,0.53475935828877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A,2,A2,2X2,Enriched,Intact,1.1049723756906076,0,0,0,4.972375690607735,3.867403314917127,0.5524861878453038,32.04419889502763,0.5524861878453038,0,28.176795580110497,2.209944751381215,0,0,0,22.099447513812155,0,0,0,0.5524861878453038,0.5524861878453038,0,0,0,0.5524861878453038,2.209944751381215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5524861878453038,0,0,0,0,0,0,0,0,0,0,0
4,A,2,A2,3X3,Enriched,Intact,0,4.324324324324325,1.0810810810810811,0,8.64864864864865,1.6216216216216217,2.1621621621621623,34.5945945945946,2.7027027027027026,0.5405405405405406,37.2972972972973,0,5.9459459459459465,0,0,7.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A,2,A2,Open,Enriched,Intact,0,0.5208333333333333,4.166666666666666,0,5.729166666666666,2.604166666666667,1.5625,28.645833333333332,1.0416666666666665,2.083333333333333,50,0.5208333333333333,0,0,0,1.5625,0,0,0,1.0416666666666665,0.5208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A,3,A3,1X1,Enriched,Disturbed,0,0,1.0204081632653061,0,6.122448979591836,3.571428571428571,0.5102040816326531,0.5102040816326531,1.530612244897959,2.5510204081632653,47.44897959183674,0,1.0204081632653061,0,0,8.673469387755102,0,0,0,0,2.0408163265306123,0,0,0,0,0,0,0,0.5102040816326531,0,0,0,0.5102040816326531,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
4,A,3,A3,2X2,Enriched,Disturbed,0,1.7751479289940828,1.7751479289940828,0,7.100591715976331,2.9585798816568047,0.591715976331361,0,2.366863905325444,4.733727810650888,57.396449704142015,1.7751479289940828,12.42603550295858,0,0,13.017751479289942,0,0,0,0,5.9171597633136095,0,0,0,0,0,0,0,0,0,0,0,0.591715976331361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A,3,A3,3X3,Enriched,Disturbed,0,0,6.0606060606060606,0,2.4242424242424243,2.4242424242424243,1.8181818181818181,1.2121212121212122,1.8181818181818181,2.4242424242424243,78.18181818181819,0.6060606060606061,9.696969696969697,0,0,2.4242424242424243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6060606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A,3,A3,Open,Enriched,Disturbed,0,0.5102040816326531,16.3265306122449,0,1.0204081632653061,3.571428571428571,0,0.5102040816326531,0.5102040816326531,5.612244897959184,69.89795918367348,0,0.5102040816326531,0,0,1.0204081632653061,0,0,0,0,0.5102040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5102040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A,4,A4,1X1,Ambient,Disturbed,0,0.4761904761904762,0,0.4761904761904762,0.9523809523809524,0.4761904761904762,0.9523809523809524,0,0,2.380952380952381,61.42857142857143,0,0.4761904761904762,0,0,12.380952380952381,0,0,0,0,7.6190476190476195,0,0,0,0,0,0,0,7.6190476190476195,0,0,1.4285714285714286,3.8095238095238098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A,4,A4,2X2,Ambient,Disturbed,1.015228426395939,0,0.5076142131979695,0,5.583756345177665,2.030456852791878,1.5228426395939088,0,1.015228426395939,2.030456852791878,61.92893401015228,1.015228426395939,5.0761421319796955,0,0,12.690355329949238,0,2.030456852791878,0,0,3.5532994923857872,0,0,0,0,0,0,0.5076142131979695,2.030456852791878,0,0.5076142131979695,0,2.030456852791878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A,4,A4,3X3,Ambient,Disturbed,1.0638297872340425,0.5319148936170213,0,0,12.76595744680851,5.319148936170213,2.127659574468085,0.5319148936170213,0,7.446808510638298,67.02127659574468,0.5319148936170213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5319148936170213,0,0,0,0,0,0,0,2.127659574468085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,A,4,A4,Open,Ambient,Disturbed,0,0,2.5,0,0.5,0,0,0.5,0,10,82,0,1.5,3,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B,1,B1,1X1,Enriched,Disturbed,0,0.546448087431694,1.639344262295082,0,14.754098360655737,2.185792349726776,0,0.546448087431694,0,4.371584699453552,36.6120218579235,0,0,0,0,38.25136612021858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.092896174863388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B,1,B1,2X2,Enriched,Disturbed,0,0.5154639175257731,1.0309278350515463,0,9.278350515463918,1.5463917525773196,0.5154639175257731,0.5154639175257731,0,6.185567010309279,44.84536082474227,0,4.639175257731959,0,0,30.412371134020617,0,0,0,0.5154639175257731,0,0,0,0,0,0,0,1.5463917525773196,0.5154639175257731,0,0,0,2.5773195876288657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B,1,B1,3X3,Enriched,Disturbed,0,0.5434782608695652,3.804347826086957,0,11.41304347826087,1.6304347826086956,0,1.0869565217391304,0.5434782608695652,11.41304347826087,68.47826086956522,0.5434782608695652,1.6304347826086956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B,1,B1,Open,Enriched,Disturbed,0,0.5405405405405406,2.1621621621621623,0,7.567567567567568,3.783783783783784,0,1.6216216216216217,0.5405405405405406,18.37837837837838,62.70270270270271,0,2.1621621621621623,0,0,1.6216216216216217,0,0,0,0,0.5405405405405406,0,0,0,0,0,0,0.5405405405405406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B,2,B2,1X1,Ambient,Disturbed,0,1.9138755980861244,0.4784688995215311,0,2.3923444976076556,2.8708133971291865,0,0,0,6.698564593301436,43.54066985645933,0.4784688995215311,0.4784688995215311,0,0,26.794258373205743,0,0.4784688995215311,0,0,1.4354066985645932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.918660287081341,0,0,0,0,0,0,0,0,0,0
4,B,2,B2,2X2,Ambient,Disturbed,0,0,0.5050505050505051,0,9.090909090909092,1.5151515151515151,0,0,0,3.0303030303030303,55.05050505050505,0.5050505050505051,0.5050505050505051,0,0,29.797979797979796,0,0,0,0,0,0.5050505050505051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B,2,B2,3X3,Ambient,Disturbed,0.4608294930875576,0.4608294930875576,1.3824884792626728,0,7.834101382488479,3.225806451612903,0.9216589861751152,0,0.4608294930875576,4.6082949308755765,74.19354838709677,0,0,0,0,4.147465437788019,0,0.9216589861751152,0,0,0,0,0,0,0,0,0,0.4608294930875576,0,0,0,0,0,0,0,0,0.9216589861751152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B,2,B2,Open,Ambient,Disturbed,0.5405405405405406,0,5.9459459459459465,0.5405405405405406,2.1621621621621623,1.0810810810810811,0,0,0,6.486486486486487,81.62162162162161,0.5405405405405406,0.5405405405405406,0,0,0.5405405405405406,0,0,0,0,0,0,0,0,0,0,0,0.5405405405405406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B,3,B3,1X1,Enriched,Intact,0,1.0471204188481675,0,0,13.089005235602095,2.6178010471204187,1.0471204188481675,21.465968586387437,0,0,21.465968586387437,1.5706806282722512,0,0,0,21.98952879581152,0,0,0,7.329842931937172,1.0471204188481675,0,0,0,2.094240837696335,2.6178010471204187,0,0.5235602094240838,0,0,0,0,0.5235602094240838,0,0,0,1.5706806282722512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B,3,B3,2X2,Enriched,Intact,0,1.092896174863388,0,0,12.568306010928962,2.185792349726776,1.092896174863388,21.85792349726776,1.639344262295082,0.546448087431694,34.42622950819672,0,0,0,0,20.21857923497268,0,0,0,2.185792349726776,0,0,0,0,0.546448087431694,1.092896174863388,0,0,0,0,0,0,0,0,0,0,0.546448087431694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B,3,B3,3X3,Enriched,Intact,0.5524861878453038,1.1049723756906076,0,0,6.629834254143646,4.41988950276243,2.209944751381215,23.204419889502763,1.6574585635359116,7.18232044198895,39.226519337016576,0,0,0,0,12.154696132596685,0,0,0,1.6574585635359116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B,3,B3,Open,Enriched,Intact,0.5434782608695652,1.6304347826086956,1.0869565217391304,0,4.3478260869565215,1.0869565217391304,1.6304347826086956,28.804347826086957,0.5434782608695652,2.717391304347826,51.08695652173913,0,0.5434782608695652,0,0,4.891304347826087,0,0,0,1.0869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B,4,B4,1X1,Ambient,Intact,0.5154639175257731,0,0,0,7.216494845360824,7.216494845360824,0,25.773195876288657,0,1.0309278350515463,35.051546391752574,0.5154639175257731,0.5154639175257731,0,0,16.49484536082474,0,0,0,2.5773195876288657,1.0309278350515463,0,0,0,1.0309278350515463,1.0309278350515463,0,0,0,0,0.5154639175257731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B,4,B4,2X2,Ambient,Intact,0,0.5405405405405406,0,0.5405405405405406,8.64864864864865,2.1621621621621623,0.5405405405405406,24.864864864864867,0,0.5405405405405406,29.18918918918919,1.6216216216216217,0,0,0,29.18918918918919,0,0.5405405405405406,0,1.6216216216216217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B,4,B4,3X3,Ambient,Intact,0.4975124378109453,0.9950248756218906,0.4975124378109453,0,1.9900497512437811,4.975124378109453,1.4925373134328357,30.845771144278604,0.9950248756218906,0.4975124378109453,40.298507462686565,0.4975124378109453,0,0,0,12.935323383084576,0,0,0,0.4975124378109453,0.4975124378109453,0,0,0,0.9950248756218906,0,0,0.9950248756218906,0.4975124378109453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,B,4,B4,Open,Ambient,Intact,0,0.5714285714285714,3.428571428571429,0,6.2857142857142865,1.1428571428571428,0.5714285714285714,26.285714285714285,0.5714285714285714,0.5714285714285714,56.57142857142857,1.1428571428571428,0,0,0,2.2857142857142856,0,0,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,C,1,C1,1X1,Ambient,Intact,0,0,0,0,4.081632653061225,2.5510204081632653,1.530612244897959,29.591836734693878,1.0204081632653061,0.5102040816326531,40.816326530612244,0.5102040816326531,1.0204081632653061,0,0,14.795918367346939,0,0,0,1.0204081632653061,0.5102040816326531,0,0,0,0.5102040816326531,2.5510204081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,C,1,C1,2X2,Ambient,Intact,0,5.0761421319796955,0,0,2.030456852791878,1.015228426395939,0,15.736040609137056,2.5380710659898478,1.5228426395939088,38.07106598984771,0.5076142131979695,0,0,0,26.39593908629442,0,1.015228426395939,0,1.015228426395939,0.5076142131979695,0,0,0,0,0,0,0.5076142131979695,4.060913705583756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,C,1,C1,3X3,Ambient,Intact,0,0.5154639175257731,0,1.5463917525773196,3.608247422680412,2.0618556701030926,0,13.402061855670103,0,2.5773195876288657,56.70103092783505,0,1.5463917525773196,0,0,16.49484536082474,0,0.5154639175257731,0,0,0,0,0,0,0.5154639175257731,0,0,2.0618556701030926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,C,2,C2,1X1,Ambient,Disturbed,0,0.5050505050505051,0,0,2.525252525252525,0,0,0,0,3.535353535353535,61.61616161616161,0,0,0,0,18.68686868686869,0,0.5050505050505051,0,0,2.525252525252525,0,0,0,0,0,0.5050505050505051,0,8.080808080808081,0,0,0,0.5050505050505051,0,0,0,0,0,0,1.0101010101010102,0,0,0,0,0,0,0,0,0,0,0
4,C,2,C2,2X2,Ambient,Disturbed,0,0,0.9259259259259258,0,6.018518518518518,3.7037037037037033,0,0.4629629629629629,0,1.8518518518518516,54.166666666666664,0,0,0,0,26.851851851851855,0,1.3888888888888888,0,0,1.3888888888888888,0,0,0,0,0,0,0,3.2407407407407405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,C,2,C2,3X3,Ambient,Disturbed,0,1.6853932584269662,1.1235955056179776,0,1.6853932584269662,0.5617977528089888,0,1.6853932584269662,1.1235955056179776,6.741573033707865,82.58426966292134,0,3.3707865168539324,0,0,1.1235955056179776,0,0,0,0,1.1235955056179776,0,0,0,0,0,0,0.5617977528089888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,C,2,C2,Open,Ambient,Disturbed,0,1.0050251256281406,3.015075376884422,0,0.5025125628140703,7.537688442211055,0,0,1.0050251256281406,7.537688442211055,76.38190954773869,0.5025125628140703,0,0,0,0,0,0.5025125628140703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0100502512562812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,C,3,C3,1X1,Enriched,Intact,0,2.4691358024691357,0,0,17.901234567901234,4.938271604938271,0,32.71604938271605,1.2345679012345678,0,32.098765432098766,0.6172839506172839,0,0,0,6.172839506172839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2345679012345678,0,0,0,0,0.6172839506172839,0,0,0,0,0,0,0,0,0
4,C,3,C3,2X2,Enriched,Intact,0,0,0.5524861878453038,0,14.3646408839779,4.41988950276243,1.1049723756906076,19.88950276243094,0,0.5524861878453038,29.2817679558011,2.7624309392265194,0,0,0,18.23204419889503,0,0,0,1.1049723756906076,2.7624309392265194,0,0,0,2.209944751381215,0.5524861878453038,0,0,0.5524861878453038,0,0,0,0,0,0,0,0,0,0,0,1.6574585635359116,0,0,0,0,0,0,0,0,0,0
4,C,3,C3,3X3,Enriched,Intact,0,0,0,0,3.6458333333333335,2.604166666666667,1.0416666666666665,35.9375,2.083333333333333,3.125,31.770833333333332,0,0,0,0,15.104166666666666,0,0,0,0.5208333333333333,3.6458333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,C,3,C3,Open,Enriched,Intact,0,0.641025641025641,1.9230769230769231,0,7.051282051282051,8.333333333333332,0.641025641025641,23.717948717948715,1.9230769230769231,4.487179487179487,46.15384615384615,0.641025641025641,0.641025641025641,0,0,3.8461538461538463,0,0,0,0.641025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,C,4,C4,2X2,Enriched,Disturbed,0,1.2987012987012987,0,0,9.740259740259742,3.2467532467532463,0,0.6493506493506493,0,5.194805194805195,64.28571428571429,0.6493506493506493,0,0,0,3.2467532467532463,0,0,0,0.6493506493506493,11.03896103896104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,C,4,C4,3X3,Enriched,Disturbed,0,0.628930817610063,1.8867924528301887,0,6.918238993710692,1.257861635220126,0,0,1.257861635220126,8.176100628930817,77.9874213836478,0,0,0,0,0,0,0.628930817610063,0,0,0.628930817610063,0,0,0,0.628930817610063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,C,4,C4,Open,Enriched,Disturbed,0,0.5181347150259068,4.145077720207254,0.5181347150259068,2.072538860103627,2.072538860103627,0,1.5544041450777202,0,25.38860103626943,62.17616580310881,0,0,0,0,1.5544041450777202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D,1,D1,1X1,Ambient,Disturbed,0,0,2.3474178403755865,0,5.164319248826291,0.4694835680751174,0,0,0,1.8779342723004695,39.436619718309856,0.4694835680751174,1.8779342723004695,0,0,39.436619718309856,0,0,0,0,4.225352112676056,0,0,0,0,0,2.3474178403755865,0,1.8779342723004695,0,0,0,2.3474178403755865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D,1,D1,3X3,Ambient,Disturbed,0,0,0.48543689320388345,0,4.368932038834951,0.9708737864077669,1.4563106796116505,0,0.48543689320388345,13.106796116504855,75.72815533980582,0.48543689320388345,0,0,0,1.9417475728155338,0,0.48543689320388345,0,0,0,0,0,0,0,0.48543689320388345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D,1,D1,Open,Ambient,Disturbed,0,0.4830917874396135,5.314009661835748,0,1.932367149758454,0.4830917874396135,0,0.4830917874396135,0.4830917874396135,7.246376811594203,81.64251207729468,0,0.4830917874396135,0,0,1.4492753623188406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4830917874396135,0,0,0,0,0,0,0,0
4,D,2,D2,1X1,Ambient,Intact,0.4878048780487805,0.975609756097561,0,0,0,1.951219512195122,0,29.268292682926827,0,0,36.58536585365854,0,0,0,0,20,0,1.951219512195122,0,2.4390243902439024,2.9268292682926833,0,0,0,0.975609756097561,0.975609756097561,0,0,0.975609756097561,0,0,0,0,0,0,0,0.4878048780487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D,2,D2,2X2,Ambient,Intact,0,3.1578947368421053,0,0,4.2105263157894735,2.631578947368421,2.1052631578947367,26.31578947368421,2.1052631578947367,3.684210526315789,28.947368421052634,0.5263157894736842,1.5789473684210527,0,0,22.105263157894736,0,0.5263157894736842,0,2.1052631578947367,0.5263157894736842,0,0,0,0,0.5263157894736842,0,0,0.5263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D,2,D2,3X3,Ambient,Intact,0,0,0.5405405405405406,0,2.1621621621621623,1.0810810810810811,1.6216216216216217,25.405405405405407,0,0,54.59459459459459,0,0,0,1.6216216216216217,6.486486486486487,0,1.6216216216216217,0,2.1621621621621623,1.0810810810810811,0,0,0,0,0.5405405405405406,0,0,1.0810810810810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D,2,D2,Open,Ambient,Intact,0,0,1.4851485148514851,0,6.9306930693069315,3.4653465346534658,2.4752475247524752,20.792079207920793,0.9900990099009901,1.4851485148514851,56.43564356435643,0,1.4851485148514851,0,0,3.4653465346534658,0,0.49504950495049505,0,0,0,0.49504950495049505,0,0,0.49504950495049505,0,0,0,0,0,0,0,0,0,0,0,0.9900990099009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D,3,D3,1X1,Enriched,Disturbed,0.9478672985781991,0.9478672985781991,0,0,6.6350710900473935,0.47393364928909953,0,0.9478672985781991,0,0,45.497630331753555,0.9478672985781991,0,0,0,8.530805687203792,0,0,0,1.8957345971563981,27.96208530805687,0,0,0,0,4.265402843601896,0,0.47393364928909953,0,0,0.47393364928909953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D,3,D3,2X2,Enriched,Disturbed,0,0,0,0,2.631578947368421,1.5789473684210527,0,0,1.0526315789473684,5.263157894736842,60.526315789473685,0,0,0,0,12.105263157894736,0,1.5789473684210527,0,0,14.210526315789473,0,0,0,0,0,0,0.5263157894736842,0.5263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D,3,D3,3X3,Enriched,Disturbed,0,0.5319148936170213,0.5319148936170213,0,5.319148936170213,5.851063829787234,1.5957446808510638,0.5319148936170213,3.1914893617021276,6.382978723404255,71.27659574468085,0.5319148936170213,1.0638297872340425,0,0,0,0,0.5319148936170213,0,0,3.723404255319149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D,3,D3,Open,Enriched,Disturbed,0,1.1904761904761905,4.166666666666666,0,5.357142857142857,2.380952380952381,0.5952380952380952,0,0,10.119047619047619,74.40476190476191,0.5952380952380952,11.30952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1904761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D,4,D4,1X1,Enriched,Intact,1.015228426395939,5.583756345177665,0,0,16.243654822335024,0.5076142131979695,1.5228426395939088,19.796954314720814,0.5076142131979695,1.5228426395939088,30.456852791878177,1.015228426395939,2.030456852791878,0,0,11.6751269035533,0,1.015228426395939,0,1.5228426395939088,1.5228426395939088,0,0,0,0,5.0761421319796955,0,0,0,0,0,0,0,0,0,0,1.015228426395939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D,4,D4,2X2,Enriched,Intact,0,0,0,0,4.624277456647398,1.7341040462427744,1.1560693641618496,28.901734104046245,0,0,52.02312138728323,0,11.560693641618498,0,0,4.624277456647398,0,1.7341040462427744,0,0.5780346820809248,2.8901734104046244,0,0,0,0,1.1560693641618496,0,0,0,0,0,0,0,0,0,0,0.5780346820809248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D,4,D4,3X3,Enriched,Intact,0.9433962264150944,2.8301886792452833,0.4716981132075472,0,8.018867924528301,5.660377358490567,0.9433962264150944,16.50943396226415,2.358490566037736,0,52.83018867924528,0.4716981132075472,0.4716981132075472,0,0,4.245283018867925,0,0.9433962264150944,0,0,1.4150943396226416,0,0,0,0,1.8867924528301887,0,0.4716981132075472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,D,4,D4,Open,Enriched,Intact,1.932367149758454,2.4154589371980677,0,0,6.280193236714976,4.3478260869565215,0.966183574879227,17.391304347826086,1.932367149758454,0,53.62318840579711,0.966183574879227,0.4830917874396135,0,0,3.864734299516908,0,1.932367149758454,0,0,0.966183574879227,0.4830917874396135,0,0,0,1.932367149758454,0,0.4830917874396135,0,0,0,0,0,0,0,0,0.4830917874396135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,A,1,A1,1X1,Ambient,Intact,0,0,0.9523809523809524,0.9523809523809524,6.666666666666667,1.4285714285714286,0.9523809523809524,24.761904761904763,0.9523809523809524,1.4285714285714286,19.523809523809526,0,0,0,0,42.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,A,1,A1,2X2,Ambient,Intact,0,0,0.9950248756218906,2.4875621890547266,0.9950248756218906,2.4875621890547266,0.9950248756218906,14.925373134328357,0,1.4925373134328357,20.398009950248756,0.9950248756218906,0,0,0,53.73134328358209,0,0,0,0,0,0,0,0,0,0.4975124378109453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,A,1,A1,3X3,Ambient,Intact,0,3.8095238095238098,0,0,1.4285714285714286,1.9047619047619049,1.9047619047619049,21.428571428571427,0.9523809523809524,0.4761904761904762,23.333333333333332,1.4285714285714286,1.4285714285714286,0,0,42.38095238095238,0,0,0,0,0.9523809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,A,1,A1,Open,Ambient,Intact,0.5,1,1.5,0,1.5,3.5000000000000004,0.5,16.5,2,5.5,46,0.5,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
